,station_complex,borough,latitude,longitude,transit_timestamp,ridership,service_train
4341,Baychester Av ,Bronx,40.878662,-73.83859,02/01/2024 05:00:00 AM,148,[['5']]
4342,Baychester Av ,Bronx,40.878662,-73.83859,02/01/2024 05:00:00 PM,77,[['5']]
4343,Baychester Av ,Bronx,40.878662,-73.83859,02/01/2024 06:00:00 AM,236,[['5']]
4344,Baychester Av ,Bronx,40.878662,-73.83859,02/01/2024 06:00:00 PM,56,[['5']]
4345,Baychester Av ,Bronx,40.878662,-73.83859,02/01/2024 07:00:00 AM,359,[['5']]
4346,Baychester Av ,Bronx,40.878662,-73.83859,02/01/2024 07:00:00 PM,26,[['5']]
4347,Baychester Av ,Bronx,40.878662,-73.83859,02/01/2024 08:00:00 AM,265,[['5']]
4348,Baychester Av ,Bronx,40.878662,-73.83859,02/01/2024 08:00:00 PM,20,[['5']]
4349,Baychester Av ,Bronx,40.878662,-73.83859,02/01/2024 09:00:00 AM,103,[['5']]
4350,Baychester Av ,Bronx,40.878662,-73.83859,02/01/2024 09:00:00 PM,21,[['5']]
4351,Baychester Av ,Bronx,40.878662,-73.83859,02/01/2024 10:00:00 AM,70,[['5']]
4352,Baychester Av ,Bronx,40.878662,-73.83859,02/01/2024 10:00:00 PM,6,[['5']]
4353,Baychester Av ,Bronx,40.878662,-73.83859,02/01/2024 11:00:00 AM,49,[['5']]
4354,Baychester Av ,Bronx,40.878662,-73.83859,02/01/2024 11:00:00 PM,9,[['5']]
4355,Baychester Av ,Bronx,40.878662,-73.83859,02/01/2024 12:00:00 AM,2,[['5']]
4356,Baychester Av ,Bronx,40.878662,-73.83859,02/01/2024 12:00:00 PM,60,[['5']]
4357,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 01:00:00 PM,3,"[['A', 'S']]"
4358,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 02:00:00 AM,2,"[['A', 'S']]"
4359,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 02:00:00 PM,10,"[['A', 'S']]"
4360,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 03:00:00 AM,1,"[['A', 'S']]"
4361,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 03:00:00 PM,19,"[['A', 'S']]"
4362,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 04:00:00 AM,3,"[['A', 'S']]"
4363,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 04:00:00 PM,8,"[['A', 'S']]"
4364,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 05:00:00 AM,6,"[['A', 'S']]"
4365,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 05:00:00 PM,12,"[['A', 'S']]"
4366,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 06:00:00 AM,24,"[['A', 'S']]"
4367,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 06:00:00 PM,3,"[['A', 'S']]"
4368,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 07:00:00 AM,31,"[['A', 'S']]"
4369,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 07:00:00 PM,2,"[['A', 'S']]"
4370,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 08:00:00 AM,7,"[['A', 'S']]"
4371,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 08:00:00 PM,1,"[['A', 'S']]"
4372,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 09:00:00 AM,6,"[['A', 'S']]"
4373,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 09:00:00 PM,2,"[['A', 'S']]"
4374,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 10:00:00 AM,4,"[['A', 'S']]"
4375,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 11:00:00 AM,7,"[['A', 'S']]"
4376,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 11:00:00 PM,1,"[['A', 'S']]"
4377,Beach 105 St ,Queens,40.58321,-73.82756,02/01/2024 12:00:00 PM,4,"[['A', 'S']]"
4378,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 01:00:00 AM,2,[['A']]
4379,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 01:00:00 PM,55,[['A']]
4380,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 02:00:00 AM,5,[['A']]
4381,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 02:00:00 PM,57,[['A']]
4382,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 03:00:00 AM,12,[['A']]
4383,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 03:00:00 PM,59,[['A']]
4384,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 04:00:00 AM,39,[['A']]
4385,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 04:00:00 PM,50,[['A']]
4386,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 05:00:00 AM,97,[['A']]
4387,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 05:00:00 PM,32,[['A']]
4388,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 06:00:00 AM,115,[['A']]
4389,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 06:00:00 PM,16,[['A']]
4390,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 07:00:00 AM,192,[['A']]
4391,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 07:00:00 PM,13,[['A']]
4392,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 08:00:00 AM,110,[['A']]
4393,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 08:00:00 PM,12,[['A']]
4394,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 09:00:00 AM,49,[['A']]
4395,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 09:00:00 PM,14,[['A']]
4396,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 10:00:00 AM,43,[['A']]
4397,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 10:00:00 PM,14,[['A']]
4398,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 11:00:00 AM,41,[['A']]
4399,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 11:00:00 PM,1,[['A']]
4400,Beach 25 St ,Queens,40.600067,-73.76135,02/01/2024 12:00:00 PM,41,[['A']]
4401,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 01:00:00 AM,2,[['A']]
4402,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 01:00:00 PM,19,[['A']]
4403,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 02:00:00 AM,1,[['A']]
4404,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 02:00:00 PM,30,[['A']]
4405,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 03:00:00 AM,3,[['A']]
4406,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 03:00:00 PM,32,[['A']]
4407,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 04:00:00 AM,16,[['A']]
4408,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 04:00:00 PM,38,[['A']]
4409,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 05:00:00 AM,56,[['A']]
4410,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 05:00:00 PM,42,[['A']]
4411,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 06:00:00 AM,70,[['A']]
4412,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 06:00:00 PM,18,[['A']]
4413,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 07:00:00 AM,94,[['A']]
4414,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 07:00:00 PM,12,[['A']]
4415,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 08:00:00 AM,59,[['A']]
4416,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 08:00:00 PM,16,[['A']]
4417,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 09:00:00 AM,33,[['A']]
4418,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 09:00:00 PM,13,[['A']]
4419,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 10:00:00 AM,29,[['A']]
4420,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 10:00:00 PM,6,[['A']]
4421,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 11:00:00 AM,29,[['A']]
4422,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 11:00:00 PM,1,[['A']]
4423,Beach 36 St ,Queens,40.595398,-73.76817,02/01/2024 12:00:00 PM,15,[['A']]
4424,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 01:00:00 AM,2,[['A']]
4425,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 01:00:00 PM,20,[['A']]
4426,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 02:00:00 AM,2,[['A']]
4427,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 02:00:00 PM,26,[['A']]
4428,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 03:00:00 AM,5,[['A']]
4429,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 03:00:00 PM,35,[['A']]
4430,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 04:00:00 AM,11,[['A']]
4431,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 04:00:00 PM,19,[['A']]
4432,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 05:00:00 AM,39,[['A']]
4433,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 05:00:00 PM,16,[['A']]
4434,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 06:00:00 AM,67,[['A']]
4435,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 06:00:00 PM,9,[['A']]
4436,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 07:00:00 AM,82,[['A']]
4437,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 07:00:00 PM,9,[['A']]
4438,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 08:00:00 AM,54,[['A']]
4439,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 08:00:00 PM,5,[['A']]
4440,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 09:00:00 AM,23,[['A']]
4441,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 09:00:00 PM,11,[['A']]
4442,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 10:00:00 AM,20,[['A']]
4443,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 10:00:00 PM,5,[['A']]
4444,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 11:00:00 AM,16,[['A']]
4445,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 11:00:00 PM,4,[['A']]
4446,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 12:00:00 AM,5,[['A']]
4447,Beach 44 St ,Queens,40.59294,-73.77602,02/01/2024 12:00:00 PM,15,[['A']]
4448,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 01:00:00 AM,7,[['A']]
4449,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 01:00:00 PM,54,[['A']]
4450,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 02:00:00 AM,7,[['A']]
4451,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 02:00:00 PM,43,[['A']]
4452,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 03:00:00 AM,12,[['A']]
4453,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 03:00:00 PM,68,[['A']]
4454,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 04:00:00 AM,49,[['A']]
4455,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 04:00:00 PM,63,[['A']]
4456,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 05:00:00 AM,82,[['A']]
4457,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 05:00:00 PM,40,[['A']]
4458,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 06:00:00 AM,142,[['A']]
4459,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 06:00:00 PM,24,[['A']]
4460,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 07:00:00 AM,180,[['A']]
4461,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 07:00:00 PM,25,[['A']]
4462,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 08:00:00 AM,107,[['A']]
4463,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 08:00:00 PM,21,[['A']]
4464,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 09:00:00 AM,58,[['A']]
4465,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 09:00:00 PM,20,[['A']]
4466,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 10:00:00 AM,65,[['A']]
4467,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 10:00:00 PM,8,[['A']]
4468,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 11:00:00 AM,49,[['A']]
4469,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 11:00:00 PM,4,[['A']]
4470,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 12:00:00 AM,4,[['A']]
4471,Beach 60 St ,Queens,40.592373,-73.78852,02/01/2024 12:00:00 PM,56,[['A']]
4472,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 01:00:00 AM,5,[['A']]
4473,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 01:00:00 PM,80,[['A']]
4474,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 02:00:00 AM,2,[['A']]
4475,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 02:00:00 PM,70,[['A']]
4476,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 03:00:00 AM,13,[['A']]
4477,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 03:00:00 PM,90,[['A']]
4478,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 04:00:00 AM,49,[['A']]
4479,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 04:00:00 PM,65,[['A']]
4480,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 05:00:00 AM,118,[['A']]
4481,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 05:00:00 PM,50,[['A']]
4482,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 06:00:00 AM,177,[['A']]
4483,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 06:00:00 PM,43,[['A']]
4484,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 07:00:00 AM,246,[['A']]
4485,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 07:00:00 PM,32,[['A']]
4486,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 08:00:00 AM,164,[['A']]
4487,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 08:00:00 PM,20,[['A']]
4488,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 09:00:00 AM,91,[['A']]
4489,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 09:00:00 PM,22,[['A']]
4490,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 10:00:00 AM,77,[['A']]
4491,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 10:00:00 PM,15,[['A']]
4492,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 11:00:00 AM,53,[['A']]
4493,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 11:00:00 PM,7,[['A']]
4494,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 12:00:00 AM,2,[['A']]
4495,Beach 67 St ,Queens,40.590927,-73.79692,02/01/2024 12:00:00 PM,67,[['A']]
4496,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 01:00:00 PM,18,"[['A', 'S']]"
4497,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 02:00:00 AM,4,"[['A', 'S']]"
4498,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 02:00:00 PM,25,"[['A', 'S']]"
4499,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 03:00:00 AM,2,"[['A', 'S']]"
4500,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 03:00:00 PM,13,"[['A', 'S']]"
4501,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 04:00:00 AM,9,"[['A', 'S']]"
4502,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 04:00:00 PM,21,"[['A', 'S']]"
4503,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 05:00:00 AM,25,"[['A', 'S']]"
4504,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 05:00:00 PM,12,"[['A', 'S']]"
4505,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 06:00:00 AM,84,"[['A', 'S']]"
4506,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 06:00:00 PM,8,"[['A', 'S']]"
4507,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 07:00:00 AM,86,"[['A', 'S']]"
4508,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 07:00:00 PM,8,"[['A', 'S']]"
4509,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 08:00:00 AM,34,"[['A', 'S']]"
4510,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 08:00:00 PM,4,"[['A', 'S']]"
4511,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 09:00:00 AM,28,"[['A', 'S']]"
4512,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 09:00:00 PM,3,"[['A', 'S']]"
4513,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 10:00:00 AM,16,"[['A', 'S']]"
4514,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 10:00:00 PM,1,"[['A', 'S']]"
4515,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 11:00:00 AM,11,"[['A', 'S']]"
4516,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 11:00:00 PM,3,"[['A', 'S']]"
4517,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 12:00:00 AM,3,"[['A', 'S']]"
4518,Beach 90 St ,Queens,40.588036,-73.813644,02/01/2024 12:00:00 PM,10,"[['A', 'S']]"
4519,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 01:00:00 PM,17,"[['A', 'S']]"
4520,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 02:00:00 PM,27,"[['A', 'S']]"
4521,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 03:00:00 AM,2,"[['A', 'S']]"
4522,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 03:00:00 PM,14,"[['A', 'S']]"
4523,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 04:00:00 AM,10,"[['A', 'S']]"
4524,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 04:00:00 PM,20,"[['A', 'S']]"
4525,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 05:00:00 AM,19,"[['A', 'S']]"
4526,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 05:00:00 PM,13,"[['A', 'S']]"
4527,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 06:00:00 AM,44,"[['A', 'S']]"
4528,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 06:00:00 PM,13,"[['A', 'S']]"
4529,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 07:00:00 AM,58,"[['A', 'S']]"
4530,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 07:00:00 PM,5,"[['A', 'S']]"
4531,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 08:00:00 AM,17,"[['A', 'S']]"
4532,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 08:00:00 PM,3,"[['A', 'S']]"
4533,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 09:00:00 AM,18,"[['A', 'S']]"
4534,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 09:00:00 PM,5,"[['A', 'S']]"
4535,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 10:00:00 AM,15,"[['A', 'S']]"
4536,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 10:00:00 PM,3,"[['A', 'S']]"
4537,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 11:00:00 AM,11,"[['A', 'S']]"
4538,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 11:00:00 PM,2,"[['A', 'S']]"
4539,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 12:00:00 AM,2,"[['A', 'S']]"
4540,Beach 98 St ,Queens,40.585308,-73.82056,02/01/2024 12:00:00 PM,9,"[['A', 'S']]"
4541,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 01:00:00 AM,69,[['L']]
4542,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 01:00:00 PM,922,[['L']]
4543,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 02:00:00 AM,40,[['L']]
4544,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 02:00:00 PM,1137,[['L']]
4545,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 03:00:00 AM,27,[['L']]
4546,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 03:00:00 PM,1290,[['L']]
4547,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 04:00:00 AM,30,[['L']]
4548,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 04:00:00 PM,1397,[['L']]
4549,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 05:00:00 AM,90,[['L']]
4550,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 05:00:00 PM,1732,[['L']]
4551,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 06:00:00 AM,450,[['L']]
4552,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 06:00:00 PM,2019,[['L']]
4553,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 07:00:00 AM,1521,[['L']]
4554,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 07:00:00 PM,1464,[['L']]
4555,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 08:00:00 AM,3508,[['L']]
4556,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 08:00:00 PM,976,[['L']]
4557,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 09:00:00 AM,2556,[['L']]
4558,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 09:00:00 PM,919,[['L']]
4559,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 10:00:00 AM,1156,[['L']]
4560,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 10:00:00 PM,834,[['L']]
4561,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 11:00:00 AM,979,[['L']]
4562,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 11:00:00 PM,567,[['L']]
4563,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 12:00:00 AM,251,[['L']]
4564,Bedford Av ,Brooklyn,40.717304,-73.95687,02/01/2024 12:00:00 PM,875,[['L']]
4565,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 01:00:00 AM,5,"[['B', 'D']]"
4566,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 01:00:00 PM,175,"[['B', 'D']]"
4567,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 02:00:00 AM,8,"[['B', 'D']]"
4568,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 02:00:00 PM,235,"[['B', 'D']]"
4569,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 03:00:00 AM,10,"[['B', 'D']]"
4570,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 03:00:00 PM,294,"[['B', 'D']]"
4571,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 04:00:00 AM,50,"[['B', 'D']]"
4572,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 04:00:00 PM,250,"[['B', 'D']]"
4573,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 05:00:00 AM,174,"[['B', 'D']]"
4574,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 05:00:00 PM,212,"[['B', 'D']]"
4575,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 06:00:00 AM,409,"[['B', 'D']]"
4576,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 06:00:00 PM,99,"[['B', 'D']]"
4577,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 07:00:00 AM,643,"[['B', 'D']]"
4578,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 07:00:00 PM,95,"[['B', 'D']]"
4579,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 08:00:00 AM,612,"[['B', 'D']]"
4580,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 08:00:00 PM,66,"[['B', 'D']]"
4581,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 09:00:00 AM,290,"[['B', 'D']]"
4582,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 09:00:00 PM,68,"[['B', 'D']]"
4583,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 10:00:00 AM,174,"[['B', 'D']]"
4584,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 10:00:00 PM,39,"[['B', 'D']]"
4585,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 11:00:00 AM,148,"[['B', 'D']]"
4586,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 11:00:00 PM,31,"[['B', 'D']]"
4587,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 12:00:00 AM,9,"[['B', 'D']]"
4588,Bedford Park Blvd ,Bronx,40.873245,-73.88714,02/01/2024 12:00:00 PM,162,"[['B', 'D']]"
4589,Bedford Park Blvd-Lehman College ,Bronx,40.873413,-73.89006,02/01/2024 01:00:00 AM,6,[['4']]
4590,Bedford Park Blvd-Lehman College ,Bronx,40.873413,-73.89006,02/01/2024 01:00:00 PM,223,[['4']]
4591,Bedford Park Blvd-Lehman College ,Bronx,40.873413,-73.89006,02/01/2024 02:00:00 AM,9,[['4']]
4592,Bedford Park Blvd-Lehman College ,Bronx,40.873413,-73.89006,02/01/2024 02:00:00 PM,367,[['4']]
4593,Bedford Park Blvd-Lehman College ,Bronx,40.873413,-73.89006,02/01/2024 03:00:00 AM,18,[['4']]
4594,Bedford Park Blvd-Lehman College ,Bronx,40.873413,-73.89006,02/01/2024 03:00:00 PM,496,[['4']]
4595,Bedford Park Blvd-Lehman College ,Bronx,40.873413,-73.89006,02/01/2024 04:00:00 AM,62,[['4']]
4596,Bedford Park Blvd-Lehman College ,Bronx,40.873413,-73.89006,02/01/2024 04:00:00 PM,368,[['4']]
4597,Bedford Park Blvd-Lehman College ,Bronx,40.873413,-73.89006,02/01/2024 05:00:00 AM,195,[['4']]
4598,Bedford Park Blvd-Lehman College ,Bronx,40.873413,-73.89006,02/01/2024 05:00:00 PM,343,[['4']]
